id,name,barcode,department,subcategory,price,on_sale,sale_price,sale_text,unit,is_new,image_file
"856071","אורז ריזוטו עגול סוגת 1 ק""ג","7290000211985","קטניות ושמנים","אורז וקטניות","14.90","לא","0.00","","u","לא","אורז ריזוטו עגול סוגת 1 קג.jpg"
"856072","אורז יסמין קלאסי סוגת 1 ק""ג","7290100700396","קטניות ושמנים","אורז וקטניות","15.90","לא","0.00","","u","לא","אורז יסמין קלאסי סוגת 1 קג.jpg"
"856073","אורז פרסי קלאסי סוגת 1 ק""ג","7290000211442","קטניות ושמנים","אורז וקטניות","13.90","לא","0.00","","u","לא","אורז פרסי קלאסי סוגת 1 קג.jpg"
"856074","סוכר לבן סוגת 1 ק""ג","7290000211503","קטניות ושמנים","סוכר ומלח","6.90","לא","0.00","","u","לא","סוכר לבן סוגת 1 קג.jpg"
"856075","סוכר לבן מיכל פלסטיק סוגת 1 ק""ג","7290003643387","קטניות ושמנים","סוכר ומלח","15.90","לא","0.00","","u","לא","סוכר לבן מיכל פלסטיק סוגת 1 קג.jpg"
"856077","סוכר חום דמררה קלאסי מיכל פלסטיק סוגת 1 ק""ג","7290003643646","קטניות ושמנים","סוכר ומלח","17.90","לא","0.00","","u","לא","סוכר חום דמררה קלאסי מיכל פלסטיק סוגת 1 קג.jpg"
"856078","ברילה גירנדולה 500 גרם","8076809512268","קטניות ושמנים","פסטה ספגטי ניוקי","10.90","לא","0.00","","u","לא","ברילה גירנדולה 500 גרם.jpg"
"856079","ברילה פנה ריגטה מס 73 500 גרם","8076802085738","קטניות ושמנים","פסטה ספגטי ניוקי","10.90","לא","0.00","","u","לא","ברילה פנה ריגטה מס 73 500 גרם.jpg"
"856080","ברילה פוזילי 500 גרם","8076802085981","קטניות ושמנים","פסטה ספגטי ניוקי","10.90","לא","0.00","","u","לא","ברילה פוזילי 500 גרם.jpg"
"856081","ברילה קונצ'ילה ריגטה 500 גרם","8076802085936","קטניות ושמנים","פסטה ספגטי ניוקי","10.90","לא","0.00","","u","לא","ברילה קונצ'ילה ריגטה 500 גרם.jpg"
"856092","ברילה ספגטיני מס 3 500 גרם","8076800195033","קטניות ושמנים","פסטה ספגטי ניוקי","9.90","לא","0.00","","u","לא","ברילה ספגטיני מס 3 500 גרם.jpg"
"856093","ברילה ספגטי מס 5 500 גרם","8076800195057","קטניות ושמנים","פסטה ספגטי ניוקי","10.90","לא","0.00","","u","לא","ברילה ספגטי מס 5 500 גרם.jpg"
"856095","ברילה ספגטי בוקטיני מס 9 500 גרם","8076800315097","קטניות ושמנים","פסטה ספגטי ניוקי","10.90","לא","0.00","","u","לא","ברילה ספגטי בוקטיני מס 9 500 גרם.jpg"
"856105","פלפל שיפקה חריף כבוש בית השיטה 560 גרם","7290000468167","שימורים ואפייה","שימורי ירקות","9.90","לא","0.00","","u","לא","פלפל שיפקה חריף כבוש בית השיטה 560 גרם.jpg"
"856113","ממרח טונה סטארקיסט 160 גרם","7290005287657","שימורים ואפייה","טונה","9.90","לא","0.00","","u","לא","ממרח טונה סטארקיסט 160 גרם.jpg"
"856124","מתבל עגבניות היינץ 700 גרם","8715700419732","שימורים ואפייה","קטשופ מיונז וחרדל","16.90","לא","0.00","","u","לא","מתבל עגבניות היינץ 700 גרם.jpg"
"856125","קטשופ אסם 750 גרם","7290000072623","שימורים ואפייה","קטשופ מיונז וחרדל","16.90","לא","0.00","","u","לא","קטשופ אסם 750 גרם.jpg"
"856129","ממרח מופחת קלוריות הלמנס 424 גרם","7290000120874","שימורים ואפייה","קטשופ מיונז וחרדל","17.90","לא","0.00","","u","לא","ממרח מופחת קלוריות הלמנס 424 גרם.jpg"
"856130","מיונז אמיתי הלמנס 394 גרם","7290000120836","שימורים ואפייה","קטשופ מיונז וחרדל","17.90","לא","0.00","","u","לא","מיונז אמיתי הלמנס 394 גרם.jpg"
"856131","מיונז אמיתי תלמה 500 גרם","7290000111186","שימורים ואפייה","קטשופ מיונז וחרדל","15.90","לא","0.00","","u","לא","מיונז אמיתי תלמה 500 גרם.jpg"
"856136","טוסקנה רוטב עגבניות עם עשבי תיבול ברילה 400 גרם","8076809523561","שימורים ואפייה","רוטב לפסטה","18.90","לא","0.00","","u","לא","טוסקנה רוטב עגבניות עם עשבי תיבול ברילה 400 גרם.jpg"
"856138","רוטב בולונז ברילה 400 גרם","8076809513654","שימורים ואפייה","רוטב לפסטה","18.90","לא","0.00","","u","לא","רוטב בולונז ברילה 400 גרם.jpg"
"856139","רוטב עגבניות עם בזיליקום ברילה 400 גרם","8076809513739","שימורים ואפייה","רוטב לפסטה","18.90","לא","0.00","","u","לא","רוטב עגבניות עם בזיליקום ברילה 400 גרם.jpg"
"856140","ארביאטה רוטב עגבניות פיקנטי ברילה 400 גרם","8076809513388","שימורים ואפייה","רוטב לפסטה","18.90","לא","0.00","","u","לא","ארביאטה רוטב עגבניות פיקנטי ברילה 400 גרם.jpg"
"856141","נפוליטנה רוטב עגבניות בתוספת ירקות ברילה 400 גרם","8076809513692","שימורים ואפייה","רוטב לפסטה","18.90","לא","0.00","","u","לא","נפוליטנה רוטב עגבניות בתוספת ירקות ברילה 400 גרם.jpg"
"856144","נתחי טונה בהירה בשמן זית ריו מארה 160 גרם","8004030044005","שימורים ואפייה","טונה","22.90","לא","0.00","","u","לא","נתחי טונה בהירה בשמן זית ריו מארה 160 גרם.jpg"
"856149","במבה אסם 80 גרם","7290000066318","חטיפים ודגנים","במבה וביסלי","6.00","לא","0.00","","u","לא","במבה אסם 80 גרם.jpg"
"856150","במבה במילוי קרם נוגט אסם 60 גרם","7290100687109","חטיפים ודגנים","במבה וביסלי","6.90","לא","0.00","","u","לא","במבה במילוי קרם נוגט אסם 60 גרם.jpg"
"856158","דוריטוס טבעי עלית 70 גרם","7290100850930","חטיפים ודגנים","דוריטוס וכיפלי","6.00","כן","13.90","3 יח' ב-  13.90 ש""ח","u","לא","דוריטוס טבעי עלית 70 גרם.jpg"
"856159","דוריטוס חמוץ חריף עלית 70 גרם","7290100850916","חטיפים ודגנים","דוריטוס וכיפלי","6.00","כן","13.90","3 יח' ב-  13.90 ש""ח","u","לא","דוריטוס חמוץ חריף עלית 70 גרם.jpg"
"856161","דוריטוס גריל עלית 70 גרם","7290100850923","חטיפים ודגנים","דוריטוס וכיפלי","6.00","כן","13.90","3 יח' ב-  13.90 ש""ח","u","לא","דוריטוס גריל עלית 70 גרם.jpg"
"856163","דוריטוס חריף אש עלית 70 גרם","7290010117864","חטיפים ודגנים","דוריטוס וכיפלי","6.00","כן","13.90","3 יח' ב-  13.90 ש""ח","u","לא","דוריטוס חריף אש עלית 70 גרם.jpg"
"856170","שוקולד פרה חלב עלית 100 גרם","7290000170053","חטיפים ודגנים","שוקולד חלב ומריר","10.90","לא","0.00","","u","לא","שוקולד פרה חלב עלית 100 גרם.jpg"
"856173","שוקולד פרה מריר פרווה עלית 100 גרם","7290000170077","חטיפים ודגנים","שוקולד חלב ומריר","10.90","לא","0.00","","u","לא","שוקולד פרה מריר פרווה עלית 100 גרם.jpg"
"856180","שוקולד מריר בטעם פירות יער 70% ספלנדיד 100 גרם","7290105369147","חטיפים ודגנים","שוקולד פרמיום","19.90","לא","0.00","","u","לא","שוקולד מריר בטעם פירות יער 70% ספלנדיד 100 גרם.jpg"
"856188","משקה סויה בטעם שוקו אלפרו 1 ליטר","5411188300328","אורגני ובריאות","טופו משקאות סויה ומעדנים","18.90","לא","0.00","","u","לא","משקה סויה בטעם שוקו אלפרו 1 ליטר.jpg"
"856193","משקה שקדים אלפרו 1 ליטר","5411188110835","אורגני ובריאות","טופו משקאות סויה ומעדנים","18.90","לא","0.00","","u","לא","משקה שקדים אלפרו 1 ליטר.jpg"
"856194","משקה שקדים ללא סוכר אלפרו 1 ליטר","5411188112709","אורגני ובריאות","טופו משקאות סויה ומעדנים","19.90","לא","0.00","","u","לא","משקה שקדים ללא סוכר אלפרו 1 ליטר.jpg"
"856205","במבה יום הולדת אסם 80 גרם","7290000068770","חטיפים ודגנים","במבה וביסלי","6.00","לא","0.00","","u","לא","במבה יום הולדת אסם 80 גרם.jpg"
"856209","דובונים אסם 40 גרם","7290000066264","חטיפים ודגנים","אפרופו ודובונים","6.90","לא","0.00","","u","לא","דובונים אסם 40 גרם.jpg"
"856210","דובונים שמנת ובצל אסם 40 גרם","7290000062242","חטיפים ודגנים","אפרופו ודובונים","6.00","לא","0.00","","u","לא","דובונים שמנת ובצל אסם 40 גרם.jpg"
"856214","ביסלי גריל אסם 200 גרם","7290000066196","חטיפים ודגנים","במבה וביסלי","11.90","לא","0.00","","u","לא","ביסלי גריל אסם 200 גרם.jpg"
"856216","ביסלי פיצה אסם 200 גרם","7290000066226","חטיפים ודגנים","במבה וביסלי","11.90","לא","0.00","","u","לא","ביסלי פיצה אסם 200 גרם.jpg"
"856218","ביסלי פלאפל אסם 200 גרם","7290000066189","חטיפים ודגנים","במבה וביסלי","11.90","לא","0.00","","u","לא","ביסלי פלאפל אסם 200 גרם.jpg"
"856220","ביסלי פיצה אסם 70 גרם","7290000066172","חטיפים ודגנים","במבה וביסלי","6.00","לא","0.00","","u","לא","ביסלי פיצה אסם 70 גרם.jpg"
"856224","ביסלי גריל אסם 70 גרם","7290000066141","חטיפים ודגנים","במבה וביסלי","6.00","לא","0.00","","u","לא","ביסלי גריל אסם 70 גרם.jpg"
"856225","בייגלה מקלות עם מלח אסם 400 גרם","7290000060088","חטיפים ודגנים","בייגלה ופופקורן","15.90","לא","0.00","","u","לא","בייגלה מקלות עם מלח אסם 400 גרם.jpg"
"856227","בייגלה שמיניות עם מלח אסם 400 גרם","7290000076133","חטיפים ודגנים","בייגלה ופופקורן","15.90","כן","16.90","2 יח' ב-  16.90 ש""ח","u","לא","בייגלה שמיניות עם מלח אסם 400 גרם.jpg"
"856228","בייגלה שטוחים טבעות עם שומשום אסם 300 גרם","7290106574953","חטיפים ודגנים","בייגלה ופופקורן","15.90","לא","0.00","","u","לא","בייגלה שטוחים טבעות עם שומשום אסם 300 גרם.jpg"
"856230","בייגלה שטוחים עם מלח אסם 300 גרם","7290106574977","חטיפים ודגנים","בייגלה ופופקורן","15.90","לא","0.00","","u","לא","בייגלה שטוחים עם מלח אסם 300 גרם.jpg"
"856232","בייגלה טבעות עם שומשום אסם 300 גרם","7290000081663","חטיפים ודגנים","בייגלה ופופקורן","15.90","לא","0.00","","u","לא","בייגלה טבעות עם שומשום אסם 300 גרם.jpg"
"856233","טסטר צ'ויס נטול קפאין נסקפה 200 גרם","7290000072777","משקאות","קפה נמס מגורען","55.90","לא","0.00","","u","לא","טסטר צ'ויס נטול קפאין נסקפה 200 גרם.jpg"
"856234","נסקפה רד מאג נסטלה 200 גרם","7290000061764","משקאות","קפה נמס מגורען","29.90","כן","19.90","1 יח' ב-  19.90 ש""ח","u","לא","נסקפה רד מאג נסטלה 200 גרם.jpg"
"856240","קפה נמס עלית 200 גרם","7290000176420","משקאות","קפה נמס אבקה","33.90","לא","0.00","","u","לא","קפה נמס עלית 200 גרם.jpg"
"856247","נסקוויק דגני בוקר תפוחים בטעם שוקולד נסטלה 500 גרם","5900020012814","חטיפים ודגנים","דגני משפחה וילדים","29.90","לא","0.00","","u","לא","נסקוויק דגני בוקר תפוחים בטעם שוקולד נסטלה 500 גרם.jpg"
"856248","דגני בוקר פיטנס שוקולד נסטלה 375 גרם","7613032045753","חטיפים ודגנים","דגני מבוגרים","28.90","לא","0.00","","u","לא","דגני בוקר פיטנס שוקולד נסטלה 375 גרם.jpg"
"856249","דגני בוקר פיטנס שוקולד מריר נסטלה 375 גרם","7613033548192","חטיפים ודגנים","דגני מבוגרים","28.90","לא","0.00","","u","לא","דגני בוקר פיטנס שוקולד מריר נסטלה 375 גרם.jpg"
"856250","דגני בוקר פיטנס פירות נסטלה 375 גרם","3387390320244","חטיפים ודגנים","דגני מבוגרים","28.90","לא","0.00","","u","לא","דגני בוקר פיטנס פירות נסטלה 375 גרם.jpg"
"856264","אפרופו קלאסי כשר לפסח אסם 50 גרם","7290000066332","חטיפים ודגנים","אפרופו ודובונים","6.90","לא","0.00","","u","לא","אפרופו קלאסי כשר לפסח אסם 50 גרם.jpg"
